,ID,date,Strasse,Hausnummer,PLZ,Ort,Kanton,type,Zimmer,Fläche,Preis
25158,47332,17.03.2020,Gadenzweg ,17,7206,Igis,Graubünden,Attikawohnung,4.5,120,2000
25159,47338,13.03.2020,Zwinglistrasse ,33,9000,St. Gallen,St. Gallen,Wohnung,1,24,700
25160,47339,04.02.2020,Avenue du Général-Guisan ,32,1700,Fribourg,Freiburg,Wohnung,3,63,1305
25161,47345,14.01.2020,Wirzboden ,11,6370,Stans,Nidwalden,Wohnung,3.5,88,2250
25162,47346,29.01.2020,Ebenaustrasse ,10,6048,Horw,Luzern,Attikawohnung,5.5,143,3390
25163,47347,14.01.2020,Gerenhalde ,12,8317,Tagelswangen,Zürich,Wohnung,3.5,98,2286
25164,47348,05.02.2020,Via Vicari ,10,6900,Lugano,Tessin,Wohnung,2.5,74,1600
25165,47349,27.01.2020,Effingerstrasse ,55,3008,Bern,Bern,Büro,-,440,240
25166,47350,10.03.2020,Landschaustrasse ,46,6006,Luzern,Luzern,Wohnung,2,33,1200
25167,47351,14.01.2020,Wirzboden ,13,6370,Stans,Nidwalden,Wohnung,5.5,132,2660
25168,47353,14.01.2020,Wirzboden ,13,6370,Stans,Nidwalden,Wohnung,2.5,73,2200
25169,47354,21.01.2020,Hirschgässlein ,40,4051,Basel,Basel-Stadt,Wohnung,1,31,900
25170,47356,14.01.2020,Gerenhalde ,14,8317,Tagelswangen,Zürich,Wohnung,3.5,98,2324
25171,47371,14.01.2020,Schulhausstrasse ,3,8127,Forch,Zürich,Wohnung,3.5,70,1890
25172,47373,12.02.2020,Bahnhofstrasse ,2,5643,Sins,Aargau,Büro,-,37,790
25173,47375,20.03.2020,Ringlikerstrasse ,73,8142,Uitikon Waldegg,Zürich,Wohnung,4.5,116,2940
25174,47377,20.03.2020,Lyssstr. ,1,2560,Nidau,Bern,Wohnung,4.5,114,1920
25175,47378,24.01.2020,Helvétie ,79,2300,La Chaux-de-Fonds,Neuenburg,Wohnung,4.5,87,1410
25176,47381,13.02.2020,Kirchstrasse ,10,2540,Grenchen,Solothurn,Büro,-,849,185
25177,47382,28.01.2020,Kreuzrain ,6,9606,Bütschwil,St. Gallen,Wohnung,4.5,90,1350
25178,47384,17.02.2020,Zugerstrasse ,32,6340,Baar,Zug,Büro,-,210,450
25179,47386,14.01.2020,Sandstrasse ,8,5412,Gebenstorf,Aargau,Attikawohnung,5.5,140,1980
25180,47388,27.01.2020,Wilenstrasse ,16,8722,Kaltbrunn,St. Gallen,Wohnung,1.5,35,795
25181,47390,14.01.2020,Sternenfeldstrasse ,14,4127,Birsfelden,Basel-Landschaft,Büro,-,130,130
25182,47391,14.01.2020,Sternenfeldstrasse ,14,4127,Birsfelden,Basel-Landschaft,Gewerbe,-,150,140
25183,47392,14.01.2020,Sternenfeldstrasse ,14,4127,Birsfelden,Basel-Landschaft,Gewerbe,-,120,160
25184,47393,14.01.2020,Sternenfeldstrasse ,14,4127,Birsfelden,Basel-Landschaft,Büro,-,300,170
25185,47396,14.01.2020,Steinwiesenstrasse ,3,8952,Schlieren,Zürich,Büro,11,391,168
25186,47397,14.01.2020,Dorfstrasse ,128,5464,Rümikon AG,Aargau,Reihenfamilienhaus,6.5,145,2035
25187,47399,09.03.2020,Via Salici ,9,6987,Caslano,Tessin,Maisonette / Duplex,2,60,1170
25188,47400,21.01.2020,Sternenfeldstrasse ,16,4127,Birsfelden,Basel-Landschaft,Büro,-,921,165
25189,47401,14.01.2020,Sternenfeldstrasse ,16,4127,Birsfelden,Basel-Landschaft,Lager,-,37,400
25190,47402,23.01.2020,St. Alban-Rheinweg ,180,4052,Basel,Basel-Stadt,Wohnung,2.5,57,2100
25191,47403,14.01.2020,Sternenfeldstrasse ,16,4127,Birsfelden,Basel-Landschaft,Büro,5,82,1290
25192,47405,10.03.2020,Bahnhofplatz ,4,8001,Zürich,Zürich,Büro,-,100,650
25193,47406,14.01.2020,Untere Gründlistrasse ,20,6055,Alpnach Dorf,Obwalden,Wohnung,4.5,128,2130
25194,47408,20.03.2020,Untere Dorfstrasse ,25,8964,Rudolfstetten,Aargau,Wohnung,3.5,70,1450
25195,47410,14.01.2020,Bahnhofstrasse ,14,5400,Baden,Aargau,Büro,-,236,198
25196,47412,10.02.2020,Kantonsstrasse ,79,6234,Triengen,Luzern,Wohnung,4.5,118,1820
25197,47413,14.01.2020,Bäumliackerstrasse ,2,8362,Balterswil,Thurgau,Wohnung,4.5,116,1850
25198,47414,14.01.2020,Baslerstrasse ,12,4310,Rheinfelden,Aargau,Ladenfläche,-,119,3336
25199,47416,13.02.2020,Oberstrasse ,1,8274,Tägerwilen,Thurgau,Wohnung,3,100,1700
25200,47418,06.03.2020,Unterm Stallen ,8,4104,Oberwil BL,Basel-Landschaft,Wohnung,3,59,1420
25201,47419,18.03.2020,Elisabethenstrasse ,24,8620,Wetzikon ZH,Zürich,Wohnung,4.5,115,2460
25202,47420,14.01.2020,Giessereistrasse ,18,8005,Zürich,Zürich,Büro,-,150,465
25203,47421,31.01.2020,rue du Clos ,3,2034,Peseux,Neuenburg,Wohnung,4.5,97,2090
25204,47422,24.01.2020,Feldstrasse ,10,5436,Würenlos,Aargau,Wohnung,4.5,106,2050
25205,47423,24.01.2020,Delfterstr. ,32,5004,Aarau,Aargau,Attikawohnung,4.5,107,2125
25206,47424,09.03.2020,Rue de la Cassarde ,34,2000,Neuchâtel,Neuenburg,Wohnung,3,72,1655
25207,47428,24.01.2020,Mühletalweg ,5,4600,Olten,Solothurn,Wohnung,1.5,27,860
25208,47429,24.01.2020,Rue de Jolimont ,8,2000,Neuchâtel,Neuenburg,Wohnung,2,48,1065
25209,47430,24.01.2020,Via Monte Ceneri ,6,6593,Cadenazzo,Tessin,Wohnung,2.5,54,1150
25210,47431,18.03.2020,Hölzliackerstrasse ,31,3113,Rubigen,Bern,Wohnung,5.5,102,1960
25211,47436,14.01.2020,Centrale ,12,1450,Ste-Croix,Waadt,Wohnung,4,78,1140
25212,47438,17.03.2020,Lättenstrasse ,49,5436,Würenlos,Aargau,Dachwohnung,2.5,66,1590
25213,47439,29.02.2020,Ländischstr. ,107,8706,Meilen,Zürich,Wohnung,3.5,110,2690
25214,47440,04.03.2020,Markgraeflerstrasse ,3,4057,Basel,Basel-Stadt,Wohnung,2,43,1400
25215,47444,19.03.2020,Meret Oppenheim-Platz ,1,4053,Basel,Basel-Stadt,Wohnung,1.5,55,1980
25216,47446,27.02.2020,Rue Saint-François ,2,1003,Lausanne,Waadt,Wohnung,3,89,3090
25217,47447,03.03.2020,Langensandstrasse ,50,6005,Luzern,Luzern,Wohnung,3.5,88,1815
25218,47450,04.02.2020,Ringstrasse ,1,8152,Opfikon,Zürich,Wohnung,3.5,71,1900
25219,47451,13.03.2020,Oberstrasse ,259,9014,St. Gallen,Appenzell Ausserrhoden,Wohnung,5.5,133,2415
25220,47452,18.02.2020,Einsiedlerstrasse ,5,8942,Oberrieden,Zürich,Wohnung,5,93,2100
25221,47456,04.02.2020,Markircherstrasse ,38,4055,Basel,Basel-Stadt,Lager,-,47,64
25222,47457,14.01.2020,Gewerbestrasse ,6,6330,Cham,Zug,Büro,-,189,170
25223,47460,18.03.2020,Kanalgasse ,3,2502,Biel/Bienne,Bern,Wohnung,4.5,125,1880
25224,47461,10.02.2020,Allmendgasse ,1,4512,Bellach,Solothurn,Wohnung,4.5,67,1390
25225,47463,13.03.2020,Büntenweg ,8,8194,Hüntwangen,Zürich,Maisonette / Duplex,4.5,125,2280
25226,47465,14.01.2020,Wüestländestrasse ,3,5737,Menziken,Aargau,Wohnung,4.5,108,1590
25227,47466,14.02.2020,General Guisan-Strasse ,19,4144,Arlesheim,Basel-Landschaft,Wohnung,3.5,78,1830
25228,47467,14.01.2020,Rue François-Jacquier ,15,1225,Chêne-Bourg,Genf,Arcade,-,82,2050
25229,47468,13.03.2020,Moosstrasse ,15,8965,Berikon,Aargau,Dachwohnung,2,95,1520
25230,47469,19.02.2020,Veltur ,28,9475,Sevelen,St. Gallen,Wohnung,3.5,74,1380
25231,47470,14.01.2020,Kreuzlingerstrasse ,24,8570,Weinfelden,Thurgau,Wohnung,4,77,1250
25232,47472,30.01.2020,Rue de l'Union ,18,1800,Vevey,Waadt,Wohnung,2.5,66,1560
25233,47473,14.01.2020,Seestrasse ,82,8610,Uster,Zürich,Loft,-,105,2700
25234,47474,14.01.2020,Seestrasse ,82,8610,Uster,Zürich,Wohnung,3.5,78,2030
25235,47475,14.01.2020,Wiesenstrasse ,6,9327,Tübach,St. Gallen,Industrieobjekt,-,700,52
25236,47477,20.03.2020,Rosgartenstrasse ,29,7205,Zizers,Graubünden,Wohnung,3.5,91,1860
25237,47478,26.02.2020,Aeuli ,5,7304,Maienfeld,Graubünden,Dachwohnung,1,49,880
25238,47479,22.01.2020,Via Nizzola ,13,6850,Mendrisio,Tessin,Wohnung,4.5,130,2000
25239,47480,14.02.2020,Breitibachstrasse ,10,8600,Dübendorf,Zürich,Wohnung,4.5,160,2830
25240,47481,07.03.2020,Flaachtalstrasse ,16,8459,Volken,Zürich,Attikawohnung,3.5,87,1890
25241,47482,14.01.2020,Route Suisse ,10,1165,Allaman,Waadt,Wohnung,3.5,68,1890
25242,47483,14.01.2020,Bahnhofstrasse ,6,5034,Suhr,Aargau,Wohnung,3.5,88,1740
25243,47486,22.01.2020,VIA MOLA ,3,6830,Chiasso,Tessin,Wohnung,3.5,75,850
25244,47487,23.01.2020,Badenerstrasse ,816,8048,Zürich,Zürich,Gewerbe,-,77,1240
25245,47489,18.03.2020,Ch. des Ecaravez ,12,1092,Belmont-sur-Lausanne,Waadt,Wohnung,4.5,136,2650
25246,47491,14.01.2020,Zelglistrasse ,2,5436,Würenlos,Aargau,Autogarage,1,30,610
25247,47494,28.01.2020,Dürstelenstrasse ,22,8335,Hittnau,Zürich,Wohnung,1.5,70,1550
25248,47500,24.02.2020,Rosenstrasse ,6,4410,Liestal,Basel-Landschaft,Wohnung,2.5,52,1485
25249,47501,26.02.2020,Breitestrasse ,20,5015,Erlinsbach SO,Solothurn,Wohnung,3.5,68,1585
25250,47504,14.01.2020,Dr. Varesi ,19,6600,Locarno,Tessin,Wohnung,3.5,100,1530
25251,47508,13.02.2020,Zollikerstrasse ,20,8008,Zürich,Zürich,Büro,-,35,1660
25252,47509,08.03.2020,Lungolago G. Motta ,78,6815,Melide,Tessin,Wohnung,4.5,180,2350
25253,47510,17.02.2020,Obere Mattstrasse ,18,8713,Uerikon,Zürich,Wohnung,3,65,1360
25254,47511,04.02.2020,Frohburgstrasse ,17,4600,Olten,Solothurn,Büro,-,224,220
25255,47514,18.03.2020,Augraben ,10,5620,Bremgarten AG,Aargau,Wohnung,3.5,96,2490
25256,47517,12.03.2020,Fährstrasse ,40,4632,Trimbach,Solothurn,Ladenfläche,1.5,30,620
25257,47521,26.02.2020,Neubergstrasse ,33,8212,Neuhausen am Rheinfall,Zürich,Wohnung,3.5,90,1278
25258,47522,26.02.2020,Engestrasse ,9,8212,Neuhausen am Rheinfall,Zürich,Wohnung,5.5,115,1990
25259,47530,26.02.2020,Dorfstrasse ,22,8239,Dörflingen,Schaffhausen,Wohnung,4.5,152,1900
25260,47538,19.03.2020,Schmalzgruebweg ,2,8832,Wollerau,Schwyz,Maisonette / Duplex,4.5,130,3400
25261,47539,14.01.2020,Gründerstrasse ,12,4600,Olten,Solothurn,Wohnung,2.5,74,1300
25262,47540,14.01.2020,Gründerstrasse ,12,4600,Olten,Solothurn,Wohnung,3.5,89,1570
25263,47542,14.01.2020,Hôtel de Ville ,19,2400,Le Locle,Neuenburg,Maisonette / Duplex,4.5,90,1190
25264,47543,14.01.2020,Bahnhofstrasse ,2,8854,Siebnen,Schwyz,Wohnung,3.5,100,1590
25265,47552,14.01.2020,Bachstrasse ,10,8280,Kreuzlingen,Thurgau,Büro,-,125,2070
25266,47555,14.01.2020,Bahnhofstrasse ,2,8574,Lengwil,Thurgau,Wohnung,4.5,106,2050
25267,47559,14.01.2020,Rheinsichtweg ,2,8274,Tägerwilen,Thurgau,Büro,-,46,230
25268,47560,14.01.2020,Sandbreitestrasse ,12,8280,Kreuzlingen,Thurgau,Atelier,-,120,1540
25269,47563,24.01.2020,Werkgasse ,38,3018,Bern,Bern,Gewerbe,-,100,1180
25270,47564,14.01.2020,Gründerstrasse ,12,4600,Olten,Solothurn,Wohnung,4.5,106,1920
25271,47566,17.02.2020,Hammerstrasse ,142,4057,Basel,Basel-Stadt,Ladenfläche,-,110,161280
25272,47571,05.03.2020,Rickenstrasse ,9,9014,St. Gallen,Appenzell Ausserrhoden,Wohnung,4.5,73,1540
25273,47572,16.03.2020,Birsweg ,21,4143,Dornach,Solothurn,Wohnung,2.5,70,1580
25274,47574,14.01.2020,Buchenweg ,11,5200,Brugg AG,Aargau,Wohnung,3,60,1330
25275,47576,14.01.2020,Rue de Lausanne ,82,1202,Genève,Genf,Büro,-,191,490
25276,47577,15.01.2020,Neumarktplatz ,16,5200,Brugg AG,Aargau,Maisonette / Duplex,5.5,155,2690
25277,47578,17.03.2020,Schlossmühlestr. ,165,8408,Winterthur,Zürich,Wohnung,3.5,116,2305
25278,47582,20.03.2020,Quai Gustave Ador ,10,1207,Genf,Genf,Möbliertes Wohnobjekt,4,140,8000
25279,47585,23.01.2020,Hans-Huberstrasse ,41,4500,Solothurn,Solothurn,Büro,-,33,660
25280,47587,10.03.2020,Höhenweg ,19,8032,Zürich,Zürich,Maisonette / Duplex,5.5,180,4950
25281,47588,13.03.2020,Gartenstrasse ,34,4147,Aesch BL,Basel-Landschaft,Wohnung,2.5,62,1700
25282,47593,06.03.2020,Bärenmattenstrasse ,10,4434,Hölstein,Basel-Landschaft,Werkstatt,-,150,1470
25283,47594,14.01.2020,Ebauchesstrasse ,1,2544,Bettlach,Solothurn,Wohnung,5.5,110,1590
25284,47595,14.01.2020,Hinterer Hafen ,19,5225,Bözberg,Aargau,Maisonette / Duplex,4,90,1590
25285,47601,05.03.2020,Konsumweg ,10,2542,Pieterlen,Bern,Wohnung,3.5,78,1510
25286,47605,02.03.2020,"Hauptstrasse, ",47,8840,Einsiedeln,Schwyz,Wohnung,5,170,2250
25287,47608,22.03.2020,Industriestrasse ,26,4528,Zuchwil,Solothurn,Wohnung,4.5,128,2120
25288,47611,20.03.2020,Bürgistrasse ,10,9620,Lichtensteig,St. Gallen,Wohnung,4.5,86,1350
25289,47612,20.03.2020,Hauptgasse ,18,9620,Lichtensteig,St. Gallen,Wohnung,2.5,107,1760
25290,47615,05.03.2020,Bahnhofstrasse ,66,5605,Dottikon,Aargau,Gewerbe,-,230,2220
25291,47619,02.02.2020,Hauptstrasse ,324,5324,Full-Reuenthal,Aargau,Wohnung,4.5,85,1450
25292,47621,22.03.2020,Zollerstrasse ,14,8703,Erlenbach,Zürich,Wohnung,3.5,90,2300
25293,47623,20.03.2020,,8863,8863,Buttikon SZ,Schwyz,Wohnung,4.5,80,1750
25294,47627,22.03.2020,Schleifetobelweg ,8,8810,Horgen,Zürich,Wohnung,3.5,88,1880
25295,47628,29.02.2020,rue des iles ,47,1994,Aproz (Nendaz),Wallis,Wohnung,2.5,71,1250
25296,47630,22.03.2020,Forellenweg ,33,7015,Tamins,Graubünden,Wohnung,4.5,105,1780
25297,47631,02.03.2020,chemin de la Moraine ,4,1162,St-Prex,Waadt,Wohnung,2.5,60,2100
25298,47632,20.02.2020,Sous-Bois ,25,1400,Yverdon-les-Bains,Waadt,Wohnung,2.5,40,1160
25299,47634,14.01.2020,Route d'Hauteville ,8,1806,St-Légier-La Chiésaz,Waadt,Wohnung,1.5,50,1050
25300,47635,14.01.2020,Avenue des Peupliers ,32,1009,Pully,Waadt,Wohnung,5.5,198,6740
25301,47637,14.02.2020,strada della brima ,8,6612,Ascona,Tessin,Wohnung,3.5,135,2260
25302,47640,17.01.2020,Unterdorfstrasse ,9,8585,Zuben,Thurgau,Wohnung,3.5,94,1480
25303,47642,06.02.2020,Spittelhofring ,6,4665,Oftringen,Aargau,Wohnung,3.5,93,1700
25304,47644,18.03.2020, Meriedweg ,11,3172,Niederwangen BE,Bern,Büro,-,312,165
25305,47645,21.03.2020,Moosbühlstrasse ,37,3302,Moosseedorf,Bern,Wohnung,4.5,103,1685
25306,47646,12.02.2020,Vorstadtstrasse ,5,5024,Küttigen,Aargau,Wohnung,3.5,86,1470
25307,47647,25.02.2020,Mooshaldenstrasse ,43,8708,Männedorf,Zürich,Wohnung,3.5,84,1900
25308,47650,14.01.2020,Alte Rheinstrasse ,73,8424,Embrach,Zürich,Wohnung,4.5,115,2330
25309,47651,14.01.2020,Jakob-Stämpfli-Strasse ,116,2502,Biel/Bienne,Bern,Wohnung,4.5,107,2170
25310,47652,17.03.2020,Rorschacherstr. ,253,9016,St. Gallen,St. Gallen,Wohnung,2,38,890
25311,47653,19.03.2020,Kesselweg ,31,4410,Liestal,Basel-Landschaft,Wohnung,3.5,86,1570
25312,47654,21.03.2020,Maienrainstrasse ,13,8570,Weinfelden,Thurgau,Wohnung,4.5,124,1820
25313,47656,14.01.2020,Schufelistrasse ,7,8863,Buttikon SZ,Schwyz,Wohnung,4.5,125,2690
25314,47659,04.03.2020,Panoramastrasse ,3,5619,Büttikon AG,Aargau,Wohnung,-,75,1620
25315,47661,20.02.2020,Chemin du Miroir ,2,1095,Lutry,Waadt,Wohnung,2,60,1690
25316,47667,22.03.2020,RUE DE L'HOTEL DE VILLE ,2,1627,Vaulruz,Freiburg,Wohnung,3.5,70,1685
25317,47670,13.01.2020,Dullikerstrasse ,2,4653,Obergösgen,Solothurn,Wohnung,4,80,1270
25318,47671,30.01.2020,Weiermattstrasse ,14,4653,Obergösgen,Solothurn,Wohnung,3.5,70,1100
25319,47673,31.01.2020,Hinter dem Markt ,13,9424,Rheineck,St. Gallen,Dachwohnung,2.5,93,1330
25320,47675,31.01.2020,Adlergasse ,1,9424,Rheineck,St. Gallen,Wohnung,3.5,86,1350
25321,47676,19.02.2020,Chemin du Bochet ,12,1110,Morges,Waadt,Wohnung,4.5,78,1550
25322,47679,18.01.2020,Via ai Noci ,3,6710,Biasca,Tessin,Wohnung,4.5,120,1545
25323,47680,13.03.2020,Route du Village ,31,1112,Echichens,Waadt,Wohnung,3,89,2375
25324,47681,17.02.2020,Chemin de la Colice ,2,1023,Crissier,Waadt,Ladenfläche,-,246,3780
25325,47685,13.01.2020,Langgasse ,155,9008,St. Gallen,St. Gallen,Wohnung,4.5,93,1790
25326,47686,13.02.2020,Sonnrainweg ,12,9008,St. Gallen,St. Gallen,Wohnung,3.5,84,1460
25327,47687,09.03.2020,Hofmattstrasse ,25,9200,Gossau SG,St. Gallen,Wohnung,3.5,87,1700
25328,47688,27.02.2020,Zürcherstrasse ,86,8730,Uznach,Schwyz,Maisonette / Duplex,5.5,125,1800
25329,47690,19.03.2020,Feldblumenstrasse ,98,8134,Adliswil,Zürich,Wohnung,3,76,1790
25330,47692,25.01.2020,Goethestr. ,24,8712,Stäfa,Zürich,Wohnung,3.5,83,1925
25331,47693,25.01.2020, Goethestr. ,24,8712,Stäfa,Zürich,Dachwohnung,2.5,57,1870
25332,47694,25.01.2020,Goethestr. ,22,8712,Stäfa,Zürich,Wohnung,4.5,116,2330
25333,47695,25.01.2020,Lindenstrasse ,23,8302,Kloten,Zürich,Büro,-,92,2030
25334,47696,17.03.2020,Rue du Jura ,9,1023,Crissier,Waadt,Wohnung,3,66,1510
25335,47697,10.03.2020,Bachstrasse ,95,5000,Aarau,Aargau,Wohnung,3.5,82,1495
25336,47700,29.02.2020,Leonhardsgraben ,43,4051,Basel,Basel-Stadt,Wohnung,3.5,94,2520
25337,47701,29.02.2020,Rheinländerstrasse ,14,4056,Basel,Basel-Stadt,Maisonette / Duplex,3,107,3500
25338,47702,29.02.2020,Hochstrasse ,80,4053,Basel,Basel-Stadt,Wohnung,3,91,1990
25339,47703,29.02.2020,Rheinländerstrasse ,14,4056,Basel,Basel-Stadt,Wohnung,3.5,83,2990
25340,47704,29.02.2020,Leonhardsgraben ,43,4051,Basel,Basel-Stadt,Wohnung,2,63,1890
25341,47705,29.02.2020,Lehenmattstrasse ,155,4052,Basel,Basel-Stadt,Wohnung,3,70,1410
25342,47707,29.02.2020,Baslerstrasse ,14,4123,Allschwil,Basel-Landschaft,Büro,2,43,950
25343,47710,05.02.2020,Ru du St-Gothard ,36,2300,La Chaux-de-Fonds,Neuenburg,Wohnung,4,90,1560
25344,47711,13.01.2020,Route des Collonges ,2,1854,Leysin,Waadt,Wohnung,3.5,17,1500
25345,47715,05.03.2020,Rössligasse ,5,5702,Niederlenz,Aargau,Wohnung,4.5,120,2100
25346,47719,15.01.2020, Avenue de Miremont ,30,1206,Genève,Genf,Ladenfläche,4,78,3400
25347,47720,15.01.2020,Rainstrasse ,22,8645,Jona,St. Gallen,Wohnung,3,75,1550
25348,47721,15.01.2020,Rickenstr. ,99,8646,Wagen,St. Gallen,Wohnung,4.5,110,1910
25349,47727,13.01.2020,Rue de Vermont ,37,1202,Genève,Genf,Gewerbe,-,290,380
25350,47729,12.03.2020,Eglise ,25,1690,Villaz-St-Pierre,Freiburg,Wohnung,2.5,58,1150
25351,47731,13.01.2020,Avenue d'Ouchy ,58,1006,Lausanne,Waadt,Möbliertes Wohnobjekt,2.5,45,1850
25352,47733,12.02.2020,Unterweg ,77,8180,Bülach,Zürich,Wohnung,3.5,96,1848
25353,47734,24.01.2020,Unterweg ,77,8180,Bülach,Zürich,Wohnung,4.5,112,2047
25354,47735,02.03.2020,Müllerwis ,11,8606,Greifensee,Zürich,Wohnung,4.5,97,2074
25355,47736,05.02.2020,Ringstr. ,8,9300,Wittenbach,St. Gallen,Wohnung,4.5,114,1690
25356,47740,19.03.2020,Stauwehrstr. ,45,5012,Schönenwerd,Solothurn,Wohnung,4.5,90,1525
25357,47741,19.03.2020,Stauwehrstr. ,41,5012,Schönenwerd,Solothurn,Wohnung,4.5,90,1565
25358,47743,17.03.2020,Stauwehrstr. ,11,5012,Schönenwerd,Solothurn,Wohnung,4.5,100,1620
25359,47744,24.01.2020,Via Monte Ceneri ,6,6593,Cadenazzo,Tessin,Wohnung,4.5,102,1720
25360,47748,19.02.2020,Chemin de Piamont ,19,1635,La Tour-de-Trême,Freiburg,Wohnung,5.5,150,2540
25361,47750,24.01.2020,Spalenberg ,34,4051,Basel,Basel-Stadt,Wohnung,1,18,700
25362,47752,18.02.2020,Avenue de Tourbillon ,82,1950,Sion,Wallis,Wohnung,3.5,78,1410
25363,47755,03.03.2020,Avenue Krieg ,42,1208,Genève,Genf,Wohnung,6,170,5600
25364,47761,24.02.2020,Fischermättelistrasse ,6,3008,Bern,Bern,Lager,-,188,105
25365,47763,21.02.2020,Reformationsweg ,8,5018,Erlinsbach,Aargau,Wohnung,3.5,95,1790
25366,47765,16.03.2020,Köschenrütistrasse ,6,8052,Zürich,Zürich,Wohnung,2.5,75,1703
25367,47766,09.03.2020,Marktgasse ,61,3011,Bern,Bern,Büro,-,60,261
25368,47767,09.03.2020,Bättigmatt ,37,6423,Seewen SZ,Schwyz,Attikawohnung,4.5,111,2410
25369,47768,13.01.2020,Molkereistrasse ,16,8645,Jona,St. Gallen,Wohnung,3.5,104,2270
25370,47769,22.03.2020,Riedstrasse ,9,6330,Cham,Zug,Gewerbe,-,392,150
25371,47771,17.03.2020,Gerichtsgasse ,88,5080,Laufenburg,Aargau,Maisonette / Duplex,3.5,106,1950
25372,47775,19.01.2020,Molkereistrasse ,16,8645,Jona,St. Gallen,Wohnung,2.5,53,1650
25373,47776,13.01.2020,Rue des Rocailles ,7,2300,La Chaux-de-Fonds,Neuenburg,Wohnung,4,100,1450
25374,47780,13.01.2020,Schwanenfelsstrasse ,18,8212,Neuhausen am Rheinfall,Zürich,Wohnung,3,72,1080
25375,47781,13.01.2020,Marktgasse ,15,6340,Baar,Zug,Gewerbe,3,56,2600
25376,47782,16.03.2020,Dammstrasse ,11,6003,Luzern,Luzern,Wohnung,2.5,73,1770
25377,47783,04.03.2020,Axenstrasse ,2,6454,Flüelen,Uri,Praxis,-,55,825
25378,47784,04.03.2020,Im Berg ,12,8320,Fehraltorf,Zürich,Wohnung,4.5,120,2650
25379,47785,20.03.2020,Dammstrasse ,11,6003,Luzern,Luzern,Atelier,-,78,2120
25380,47787,13.01.2020,Lindenmoosstrasse ,19,8910,Affoltern am Albis,Zürich,Büro,-,217,120
25381,47789,24.02.2020,Mühleweg ,2,6205,Eich,Luzern,Dachwohnung,4.5,200,4225
25382,47790,13.01.2020,Lindenmoosstrasse ,19,8910,Affoltern am Albis,Zürich,Industrieobjekt,-,325,100
25383,47791,07.03.2020,Via Marianda ,16,6926,Montagnola,Tessin,Wohnung,5.5,270,3400
25384,47792,13.01.2020,Grossmattweg ,32,4106,Therwil,Basel-Landschaft,Wohnung,4.5,125,2505
25385,47793,13.01.2020,Wettingerstrasse ,17,5400,Baden,Aargau,Büro,-,80,1680
25386,47797,14.01.2020,Rohrstrasse ,44,8152,Glattbrugg,Zürich,Büro,1,440,190
25387,47801,13.01.2020,Charlottenweg ,19,8212,Neuhausen am Rheinfall,Zürich,Wohnung,3,75,1080
25388,47802,14.01.2020,Gallusstrasse ,48,9500,Wil SG,St. Gallen,Wohnung,3.5,65,1290
25389,47803,13.01.2020,Industriepark ,11,8610,Uster,Zürich,Büro,2,198,255
25390,47805,03.03.2020,Avenue Max Huber ,12,3960,Sierre,Wallis,Studio,1.5,15,500
25391,47807,06.03.2020,Chemin des Jonchets ,10,1030,Bussigny,Waadt,Wohnung,3,74,2195
25392,47809,17.01.2020,Schlossstrasse ,1,4133,Pratteln,Basel-Landschaft,Wohnung,2.5,62,1910
25393,47810,20.01.2020,Avenue de Pratifori ,5,1950,Sion,Wallis,Wohnung,1.5,47,1130
25394,47811,18.03.2020,Promenandestrasse ,10,5330,Bad Zurzach,Aargau,Büro,-,380,190
25395,47815,11.03.2020,Bahnhofstrasse ,46,9424,Rheineck,St. Gallen,Wohnung,3.5,59,1240
25396,47816,05.03.2020,via Campione ,54,6816,Bissone,Tessin,Wohnung,1.5,45,900
25397,47817,11.03.2020,Loorenstrasse ,66,8053,Zürich,Zürich,Maisonette / Duplex,4.5,147,4332
25398,47818,13.01.2020,Zürcherstrasse ,31,8952,Schlieren,Zürich,Dachwohnung,4.5,115,2278
25399,47821,03.03.2020,Thurgauerstrasse ,6,9400,Rorschach,St. Gallen,Wohnung,3.5,86,1650
25400,47823,03.03.2020,Iddastrasse ,22,9008,St. Gallen,St. Gallen,Wohnung,4.5,86,1440
25401,47831,03.03.2020,Hakabstrasse ,2,8309,Nürensdorf,Zürich,Wohnung,4.5,90,1790
25402,47834,28.01.2020,Belchenstrasse ,19,4054,Basel,Basel-Stadt,Wohnung,5,160,2805
25403,47835,04.02.2020,Route de Beaumont ,18,1700,Fribourg,Freiburg,Wohnung,4.5,99,1940
25404,47836,04.02.2020,Rue Louis-D'Affry ,6,1700,Fribourg,Freiburg,Maisonette / Duplex,4.5,118,2859
25405,47837,04.02.2020,Winkelriedstrasse ,13,8200,Schaffhausen,Schaffhausen,Wohnung,3,68,1130
25406,47838,04.02.2020,Lägernstrasse ,13,5400,Baden,Aargau,Wohnung,3,70,1615
25407,47841,07.03.2020,Weihernstrasse ,5,4533,Riedholz,Solothurn,Wohnung,3.5,72,1200
25408,47843,10.03.2020,Rue du Flon ,12,1003,Lausanne,Waadt,Möbliertes Wohnobjekt,1.5,38,2000
25409,47844,06.03.2020,Dangelweg ,16,6215,Beromünster,Luzern,Wohnung,4.5,116,1980
25410,47846,13.01.2020,Chilestieg ,17,8153,Rümlang,Zürich,Dachwohnung,6.5,154,2740
