,ID,date,Strasse,Hausnummer,PLZ,Ort,type,Zimmer,Fläche,Preis
67875,67875,19.02.2020,Via Pietro Fontana ,8,6950,Tesserete,Büro,5,126,2240
67876,67876,18.02.2020,G.B. Maggi ,19,6874,Castel San Pietro,Wohnung,5,110,1730
67881,67881,18.02.2020,Heglerstrasse ,7,6285,Hitzkirch,Attikawohnung,5.5,161,3000
67882,67882,18.02.2020,Industriestrasse ,109,8957,Spreitenbach,Büro,-,530,280
67883,67883,18.02.2020,Via Concordia ,6,6900,Lugano,Möbliertes Wohnobjekt,3.5,92,4150
67884,67884,11.09.2019,Bühlstrasse ,17,8125,Zollikerberg,Dachwohnung,2.5,97,2500
67886,67886,10.10.2019,Via Crocetta ,25,6962,Viganello,Wohnung,1.5,31,980
67888,67888,05.11.2019,Parkweg ,2,4665,Oftringen,Coiffeursalon,-,101,2250
67889,67889,18.02.2020,Rue de Vermont ,39,1202,Genève,Büro,-,650,21633
67890,67890,18.02.2020,Chlus ,6,7240,Küblis,Gewerbe,-,400,110
67891,67891,13.02.2020,Vogelsangstrasse ,1,5300,Turgi ,Wohnung,4.5,120,1595
67892,67892,18.02.2020,Signaustrasse ,10,8008,Zürich,Atelier,-,127,425
67894,67894,18.02.2020,Via Concordia ,6,6900,Lugano,Möbliertes Wohnobjekt,2.5,68,3450
67895,67895,12.12.2019,Limmatstrasse ,12,8957,Spreitenbach,Büro,-,150,70
67897,67897,18.02.2020,Chandieu ,4,1007,Lausanne,Möbliertes Wohnobjekt,2,50,2200
67898,67898,18.02.2020,Forchstrasse ,59,8032,Zürich,Büro,10,272,374
67899,67899,01.09.2019,Via dei Lucchini ,17,6926,Montagnola,Maisonette / Duplex,3.5,109,2150
67900,67900,18.02.2020,Spannortstrasse ,11,6003,Luzern,Wohnung,3.5,70,1590
67903,67903,19.02.2020,Fällmisstrasse ,5,8832,Wilen b. Wollerau,Wohnung,4,80,1990
67904,67904,18.02.2020,Werkstrasse ,7,5608,Stetten AG,Büro,-,269,160
67906,67906,06.12.2019,Kantonsstrasse ,70,7205,Zizers,Büro,-,260,120
67907,67907,18.02.2020,Via Soave ,2,6900,Lugano,Büro,2,90,2300
67910,67910,18.02.2020,Firststrasse ,8,8835,Feusisberg,Möbliertes Wohnobjekt,1.5,42,1490
67911,67911,18.02.2020,Gellertstrasse ,235,4052,Basel,Büro,-,612,242
67912,67912,18.02.2020,Mühlentalstrasse ,185,8200,Schaffhausen,Büro,1,150,1650
67914,67914,27.02.2020,St. Karli Strasse ,34,6003,Luzern,Möbliertes Wohnobjekt,2,35,1650
67917,67917,18.02.2020,Rue de la Paix ,101,2300,La Chaux-de-Fonds,Gewerbe,-,233,3500
67919,67919,12.12.2019,Limmatstrasse ,12,8957,Spreitenbach,Büro,-,150,70
67920,67920,06.12.2019,Mattengasse ,15,8005,Zürich,Möbliertes Wohnobjekt,1,24,1650
67922,67922,18.02.2020,Lenzburgerstrasse ,2,5702,Niederlenz,Ladenfläche,-,350,100
67929,67929,18.02.2020,Anemonenstrasse ,12,5210,Windisch,Wohnung,5,90,2300
67930,67930,18.02.2020,Werkstrasse ,7,9000,St. Gallen,Wohn- / Geschäftshaus,-,817,208
67932,67932,18.02.2020,Wildischachenstrasse ,30,5200,Brugg AG,Büro,-,322,135
67933,67933,18.02.2020,Oberer Rheinweg ,23,4058,Basel,Gewerbe,2,30,1500
67935,67935,18.12.2019,"Wülflingerstrasse, ",118,8408,Winterthur,Hobbyraum,-,14,150
67937,67937,18.02.2020,Sterngarten ,7,6016,Hellbühl,Möbliertes Wohnobjekt,3.5,80,1680
67938,67938,18.02.2020,Haltinger Strasse ,104,4058,Basel,Möbliertes Wohnobjekt,1.5,40,1450
67939,67939,04.01.2020,Gladbachstrasse ,8,8006,Zürich,Möbliertes Wohnobjekt,1.5,40,1980
67940,67940,18.02.2020,Dorfstrasse ,62,8239,Dörflingen,Maisonette / Duplex,5.5,211,2320
67942,67942,17.02.2020,Hungerbüelstr. ,22,8500,Frauenfeld,Büro,1,237,260
67947,67947,05.03.2020,Strählgasse ,9,4805,Brittnau,Wohnung,3.5,105,1795
67948,67948,20.10.2019,Roosstrasse ,53,8832,Wollerau,Büro,6,350,300
67949,67949,28.11.2019,Langmattstrasse ,22,5015,Erlinsbach SO,Wohnung,4.5,90,1365
67952,67952,18.02.2020,Albisstrasse ,47,8038,Zürich,Villa,15,550,23000
67955,67955,29.02.2020,Falkensteinerstrasse ,2,4710,Balsthal,Wohnung,3.5,110,1540
67957,67957,16.09.2019,Ebnaterstrasse ,189,9630,Wattwil,Wohnung,4.5,98,1390
67958,67958,18.02.2020,Kreuzäckerstrasse ,3,8957,Spreitenbach,Wohnung,5.5,130,2910
67959,67959,19.02.2020,Bahnhofplatz ,5,8001,Zürich,Büro,-,140,580
67961,67961,20.01.2020,Sandstrasse ,8,5412,Gebenstorf,Wohnung,2.5,47,1250
67963,67963,04.12.2019,Mitteldorfstrasse ,102,5072,Oeschgen,Studio,2.5,48,1400
67964,67964,07.01.2020,Place de l'Orme ,1,1880,Bex,Wohnung,4.5,117,1575
67967,67967,19.02.2020,Alpenstrasse ,139,8203,Schaffhausen,Wohnung,4.5,83,1490
67969,67969,31.10.2019,Europa-Strasse ,15,8152,Glattbrugg,Praxis,1,23,1000
67971,67971,18.02.2020,Via Merlecco ,3,6963,Pregassona,Wohnung,4.5,130,2300
67976,67976,18.10.2019,Alte Winterthurerstrasse ,1,8304,Wallisellen,Gewerbe,-,658,74000
67977,67977,18.10.2019,Alte Winterthurerstrasse ,3,8304,Wallisellen,Gewerbe,-,491,60000
67980,67980,07.10.2019,Bänelimatte ,9,5722,Gränichen,Wohnung,3.5,85,1620
67988,67988,18.02.2020,Engelhölzlistrasse ,7,8645,Jona,Büro,-,252,4200
67991,67991,18.02.2020,Forchstrasse ,153,8132,Egg b. Zürich,Wohnung,3.5,112,2920
67992,67992,18.02.2020,Route de Blonay ,102,1814,La Tour-de-Peilz,Villa,8.5,301,8200
67993,67993,18.02.2020,Chlini Schanz ,31,8260,Stein am Rhein,Wohnung,4.5,112,1990
67994,67994,17.02.2020,Hauptstrasse ,130,5742,Kölliken,Wohnung,3.5,91,1450
67995,67995,26.08.2019,im Schossacher ,17,8600,Dübendorf,Büro,3,70,2250
67997,67997,30.08.2019,Grabenstrasse ,32,6300,Zug,Wohnung,2,52,2995
67999,67999,19.12.2019,Zürcherstrasse ,47,8620,Wetzikon ZH,Büro,1,180,1565
68001,68001,18.02.2020,Bahnhofstrasse ,21,6300,Zug,Büro,1,27,513
68005,68005,18.02.2020,Via Tinus ,52,7500,St. Moritz,Wohnung,5.5,150,550
68007,68007,18.02.2020,Seestrasse ,628,8706,Meilen,Wohnung,5,178,5740
68009,68009,05.12.2019,Sennweidstrasse ,44,6312,Steinhausen,Büro,-,750,129
68010,68010,18.02.2020,Via Ronchi ,15,6821,Rovio,Wohnung,4.5,155,2755
68012,68012,18.02.2020,Via Maggio ,19,6900,Lugano,Wohnung,4.5,92,2300
68013,68013,31.10.2019,Bösch ,45,6331,Hünenberg,Büro,7,195,150
68014,68014,11.11.2019,Hüsliweg ,10,8810,Horgen,Wohnung,4.5,86,1800
68019,68019,18.02.2020,Stadacherstrasse ,9,5314,Kleindöttingen,Wohnung,3,60,1185
68020,68020,12.03.2020,Route du Stand ,4,1844,Villeneuve VD,Wohnung,2.5,51,1470
68021,68021,18.02.2020,Zürichstrasse ,60,8910,Affoltern am Albis,Möbliertes Wohnobjekt,1,15,1100
68024,68024,18.02.2020,Oberwilerstrasse ,2,4123,Allschwil,Maisonette / Duplex,3.5,122,2350
68025,68025,18.02.2020,Via Moree ,3,6850,Mendrisio,Büro,4,120,1800
68029,68029,08.09.2019,Industriestrasse ,3,4543,Deitingen,Büro,5,100,95
68031,68031,19.02.2020,Dorfstrasse ,54,8239,Dörflingen,Maisonette / Duplex,3.5,109,1900
68033,68033,22.02.2020,Gärtnerstrasse ,46,4057,Basel,Werkstatt,-,108,2230
68035,68035,18.02.2020,Birren ,28,5703,Seon,Büro,-,125,200
68037,68037,30.09.2019,Erbsletstasse ,8,5234,Villigen,Wohnung,2.5,59,1300
68038,68038,18.02.2020,Altbachstrasse ,4,8305,Dietlikon,Wohnung,3.5,90,2160
68039,68039,18.02.2020,Heerenstegstrasse ,1,8427,Rorbas,Gewerbe,-,635,6000
68043,68043,09.03.2020,Rte du Tercier ,19,1807,Blonay,Büro,1,45,990
68045,68045,18.02.2020,Breitensteinstrasse ,61,5417,Untersiggenthal,Büro,-,110,1650
68046,68046,21.01.2020,Dufourstrasse ,101,8008,Zürich,Büro,-,320,390
68047,68047,05.09.2019,municipio ,8,6614,Brissago,Studio,1.5,18,650
68048,68048,18.02.2020,Läufelfingerstrasse ,5,4458,Eptingen,Wohnung,4,80,1560
68049,68049,19.02.2020,Mandacherstrasse ,24,5234,Villigen,Dachwohnung,3.5,119,1880
68050,68050,11.03.2020,Zürcherstrasse ,21,8730,Uznach,Wohnung,3,67,1220
68051,68051,12.03.2020,Zugerstrasse ,162,8820,Wädenswil,Gewerbe,-,100,100
68052,68052,05.02.2020,Breitebüneweg ,5,4539,Rumisberg,Wohnung,4,101,1360
68053,68053,18.02.2020,Ch. de la Colice ,2,1023,Crissier,Lager,-,18,380
68058,68058,16.12.2019,Zugerstrasse ,77,6340,Baar,Büro,2,18,975
68060,68060,18.02.2020,Zollerstrasse ,38,8703,Erlenbach ZH,Dachwohnung,3.5,65,2590
68062,68062,11.02.2020,Im Schossacher ,19,8600,Dübendorf,Büro,-,45,600
68063,68063,24.01.2020,Dällikerstrasse ,30,8107,Buchs ZH,Büro,-,181,160
68067,68067,18.02.2020,Hardstrasse ,7,4656,Starrkirch-Wil,Wohnung,3.5,60,1450
68068,68068,24.02.2020,Artherstrasse ,60,6405,Immensee,Büro,4,289,52320
68070,68070,28.08.2019,Bünishoferstrase ,241,8706,Meilen,Einfamilienhaus,6.5,313,6500
68072,68072,18.02.2020,Rautistrasse ,60,8048,Zürich,Lager,-,460,120
68077,68077,18.02.2020,Lenzburgerstrasse ,2,5702,Niederlenz,Büro,-,400,190
68079,68079,24.02.2020,Calendariaweg ,2,6405,Immensee,Büro,-,258,43390
68086,68086,01.10.2019,Haltingerstrasse ,104,4057,Basel,Büro,1,11,552
68087,68087,16.01.2020,Distelbergstrasse ,22,5000,Aarau,Büro,1,83,1300
68089,68089,21.02.2020,Impasse du Castel ,24,1700,Fribourg,Wohnung,4.5,116,1945
68091,68091,20.02.2020,Unterm Schellenberg ,160,4125,Riehen,Hobbyraum,-,15,170
68095,68095,04.03.2020,Alpenstrasse ,18,3415,Rüegsauschachen,Wohnung,3.5,88,1930
68096,68096,24.12.2019,Bahnhofstrasse ,20,3800,Interlaken,Lager,-,108,900
68101,68101,09.03.2020,Fliederstrasse ,14,9200,Gossau SG,Wohnung,4.5,102,1500
68103,68103,17.12.2019,Clarastr. ,2,4058,Basel,Büro,-,74,232
68105,68105,04.03.2020,Dorniackerstrasse ,9,3322,Urtenen-Schönbühl,Wohnung,3.5,79,1380
68106,68106,18.09.2019,Via San Gottardo ,15,6900,Lugano,Wohnung,3.5,80,1950
68107,68107,18.02.2020,Güterstr.,309,4053,Basel,Wohnung,2,61,1440
68108,68108,31.01.2020,Herblingerstrasse ,105,8207,Schaffhausen,Wohnung,3.5,76,1345
68110,68110,24.09.2019,Via San Gottardo ,15,6900,Lugano,Wohnung,5.5,136,2330
68112,68112,14.09.2019,Via San Gottardo ,15,6900,Lugano,Wohnung,4.5,116,2000
68113,68113,20.02.2020,Hauptstr. ,34,8750,Glarus,Wohnung,4,121,1950
68114,68114,23.12.2019,St. Urbanstrasse ,36,4914,Roggwil BE,Wohnung,2.5,64,1260
68117,68117,16.11.2019,Bahnhofstrasse ,19,9230,Flawil,Wohnung,4.5,72,1190
68118,68118,18.02.2020,Schwändiweg ,1,5243,Mülligen,Wohnung,4.5,140,1810
68119,68119,12.03.2020,Herrenberg ,63,8962,Bergdietikon,Maisonette / Duplex,5,147,3360
68122,68122,18.02.2020,Hottingerstrasse ,21,8032,Zürich,Büro,9.5,280,520
68125,68125,24.01.2020,Lindenstrasse ,29,9000,St. Gallen,Lager,-,20,100
68126,68126,18.02.2020,Jonschwilerstrasse ,16,9536,Schwarzenbach SG,Wohnung,4.5,95,1490
68127,68127,19.02.2020,Mönchaltorferstrasse ,6,8625,Gossau ZH ,Möbliertes Wohnobjekt,2,62,1500
68130,68130,18.02.2020,Zürcherstrasse ,31,4052,Basel,Tiefgarage,-,27,250
68131,68131,19.02.2020,Cumpogna ,32,7450,Tiefencastel,Möbliertes Wohnobjekt,2.5,60,1100
68132,68132,18.02.2020,Thurgauerstrasse ,80,8050,Zürich,Büro,20,400,400
68134,68134,18.02.2020,Grosse Kirchgasse ,1,5507,Mellingen,Wohnung,3.5,99,1854
68135,68135,18.02.2020,Bremgarterstrasse ,109,5610,Wohlen AG,Büro,2,80,1165
68139,68139,18.02.2020,Grosse Kirchgasse ,1,5507,Mellingen,Dachwohnung,2.5,121,1980
68143,68143,20.02.2020,Via Lavizzari ,12,6830,Chiasso,Wohnung,3.5,80,1170
68145,68145,18.02.2020,Stockertstr. ,25,4132,Muttenz,Büro,4.5,125,1100
68146,68146,19.01.2020,Aarauerstrasse ,2,5033,Buchs AG,Wohnung,2,50,1140
68147,68147,19.03.2020,Zähringerstrasse ,22,8001,Zürich,Ladenfläche,-,105,4290
68148,68148,18.02.2020,Luzernerstrasse ,30,5630,Muri AG,Wohnung,3.5,85,1580
68149,68149,18.02.2020,Via Motta ,7,6900,Lugano,Ladenfläche,-,56,1850
68151,68151,18.02.2020,Blumenrain ,1,8702,Zollikon,Attikawohnung,3.5,105,5350
68152,68152,10.02.2020,Im Schnideracker ,4,8542,Wiesendangen,Doppeleinfamilienhaus,4.5,120,2590
68153,68153,04.03.2020,Via Gaggiolo ,15,6855,Stabio,Wohnung,2.5,75,590
68155,68155,19.02.2020,Seilerstrasse ,3,3008,Bern,Büro,1,53,1780
68156,68156,18.02.2020,Via Trevani ,3,6600,Locarno,Wohnung,2.5,60,1370
68157,68157,18.02.2020,Sonnmatthof ,1,6023,Rothenburg,Büro,-,50,210
68158,68158,18.02.2020,Elisabethenstrasse ,45,4002,Basel,Büro,-,177,300
68161,68161,16.03.2020,Schimmelstrasse ,6,8003,Zürich,Möbliertes Wohnobjekt,2.5,55,2740
68162,68162,06.03.2020,Friedensgasse ,14,4144,Arlesheim,Wohnung,3,70,1870
68163,68163,16.01.2020,Distelbergstrasse ,22,5000,Aarau,Büro,2,50,486
68165,68165,18.02.2020,Rue Eglise-Catholique ,6,1820,Montreux,Wohnung,3,56,1610
68166,68166,18.02.2020,Seestrasse ,630,8706,Meilen,Wohnung,4,125,4200
68167,68167,10.01.2020,Geelig ,9,5412,Gebenstorf,Wohnung,4,70,1330
68168,68168,18.11.2019,Wettingerwies ,7,8001,Zürich,Möbliertes Wohnobjekt,1.5,32,2500
68169,68169,19.02.2020,Piazza Cioccaro ,7,6900,Lugano,Büro,5.5,240,2750
68170,68170,18.02.2020,Galgenfeldweg ,16,3006,Bern,Gewerbe,-,635,175
68173,68173,18.02.2020,Effingerstrasse ,16,3008,Bern,Büro,4.5,146,3500
68176,68176,28.08.2019,Ruessenstrasse ,18,6340,Baar,Büro,-,330,109
68182,68182,18.02.2020,Englischgrussstrasse ,2,6006,Luzern,Möbliertes Wohnobjekt,1,25,2250
68184,68184,18.02.2020,Heimstrasse ,46,8953,Dietikon,Büro,-,127,130
68185,68185,13.11.2019,St. Gallerstr. ,59,9500,Wil SG,Wohnung,4.5,118,1830
68186,68186,10.09.2019,Buchgrindelstrasse ,15,8620,Wetzikon ZH,Büro,8,120,2200
68187,68187,18.02.2020, Rössliweg ,29,4852,Rothrist,Büro,1,243,150
68188,68188,19.02.2020,Codoz ,13,1025,St-Sulpice VD,Wohnung,6.5,140,5900
68190,68190,18.02.2020,Sägegasse ,2,3110,Münsingen,Gewerbe,-,958,104
68194,68194,18.02.2020,Chefistrasse ,61,8637,Laupen ZH,Fabrik,-,140,10900
68195,68195,16.12.2019,Bartholoméplatz ,3,7310,Bad Ragaz,Büro,-,54,260
68196,68196,26.11.2019,Zürcherstrasse ,52,8320,Fehraltorf,Möbliertes Wohnobjekt,1,12,850
68199,68199,24.01.2020,Buchiackerweg ,10,4922,Bützberg,Wohnung,3.5,74,1190
68200,68200,20.03.2020,Froschweg ,25,3098,Schliern b. Köniz,Wohnung,4.5,91,1840
68203,68203,14.11.2019,Zürcherstrasse ,282,9014,St. Gallen,Wohnung,3,55,1090
68206,68206,12.02.2020,Chemin du Martinet ,22,1007,Lausanne,Wohnung,4.5,85,1890
68207,68207,19.03.2020,Bertiswilhöhe ,13,6023,Rothenburg,Wohnung,4.5,120,2650
68208,68208,19.03.2020,Bertiswilhöhe ,13,6023,Rothenburg,Dachwohnung,4.5,120,2760
68209,68209,19.03.2020,Bertiswilhöhe ,14,6023,Rothenburg,Dachwohnung,4.5,120,2890
68210,68210,19.03.2020,Bertiswilhöhe ,13,6023,Rothenburg,Wohnung,4.5,120,2530
68211,68211,19.03.2020,Bertiswilhöhe ,10,6023,Rothenburg,Wohnung,3.5,90,1965
68212,68212,19.03.2020,Bertiswilhöhe ,10,6023,Rothenburg,Dachwohnung,3.5,85,2060
68213,68213,19.03.2020,Bertiswilhöhe ,10,6023,Rothenburg,Wohnung,3.5,90,2100
68214,68214,19.03.2020,Bertiswilhöhe ,14,6023,Rothenburg,Wohnung,4.5,120,2620
68215,68215,19.03.2020,Bertiswilhöhe ,14,6023,Rothenburg,Wohnung,4.5,120,2750
68216,68216,19.03.2020,Bertiswilhöhe ,10,6023,Rothenburg,Dachwohnung,3.5,90,2200
68217,68217,18.02.2020,Kirchstr. ,1,5605,Dottikon,Büro,2,160,150
68218,68218,10.03.2020,Hafenstrasse ,50,8280,Kreuzlingen,Praxis,1,43,1098
68223,68223,19.12.2019,Schmerikonerstr. ,14,8733,Eschenbach SG,Büro,4.5,135,1400
68224,68224,28.10.2019,Ermelgasse ,1,5707,Seengen,Gewerbe,-,120,1200
68225,68225,18.02.2020,Staffeleggstrasse ,30,5024,Küttigen,Wohnung,3.5,97,1227
68227,68227,19.02.2020,Feldstrasse ,10,8400,Winterthur,Möbliertes Wohnobjekt,1,19,1610
68228,68228,18.02.2020,Via Bossi ,29,6830,Chiasso,Wohnung,2.5,70,970
68229,68229,18.02.2020,Badenerstrasse ,571,8048,Zürich,Büro,1,43,1184
68231,68231,18.02.2020,Quartenstrasse ,4,8882,Unterterzen,Wohnung,4.5,130,1700
68232,68232,18.02.2020,Via Soave ,2,6900,Lugano,Büro,2,90,2300
68234,68234,11.03.2020,Hauptstrasse ,42,5505,Brunegg,Wohnung,4.5,173,3100
68236,68236,19.12.2019,Maltinastrasse ,22,8890,Flums,Coiffeursalon,-,34,500
68237,68237,03.10.2019,Seewenstrasse ,13,4413,Büren SO,Dachwohnung,4,100,1450
68242,68242,18.02.2020,Via Francesca ,32,6596,Gordola,Wohnung,4.5,150,2200
68245,68245,22.02.2020,Rebbergstrasse ,17,8917,Oberlunkhofen,Maisonette / Duplex,4.5,140,2200
68246,68246,29.10.2019,Balfrinstrasse ,3,3930,Visp,Büro,2,77,1500
68247,68247,31.01.2020,In der Au ,6,8406,Winterthur,Büro,7,229,3630
68254,68254,18.12.2019,Zürichstrasse ,33,8180,Bülach,Dachwohnung,3.5,148,3320
68257,68257,06.10.2019,Nidfeldstrasse ,1,6010,Kriens,Werkstatt,-,780,50
68258,68258,23.02.2020,Route principale ,52,2718,Lajoux JU,Maisonette / Duplex,3.5,87,1540
68259,68259,18.02.2020,Bösch ,67,6331,Hünenberg,Büro,-,107,175
68260,68260,29.02.2020,Falkensteinerstrasse ,2,4710,Balsthal,Büro,1,50,580
68261,68261,04.03.2020,Lohningerweg ,53,8240,Thayngen,Wohnung,4.5,115,1895
68262,68262,06.01.2020,Florastrasse ,50,8008,Zürich,Wohnung,4,120,3900
68264,68264,06.01.2020,Bahnhaldenstrasse ,27,8052,Zürich,Wohnung,3.5,95,2650
68266,68266,18.02.2020,Reinacherstrasse ,45,4142,Münchenstein,Autogarage,-,300,4500
68267,68267,18.02.2020,Masanserstrasse ,136,7000,Chur,Lager,-,300,110
68268,68268,31.01.2020,Luzernerstrasse ,12,5040,Schöftland,Wohnung,4.5,123,2050
68269,68269,18.02.2020,Alte Obfelderstrasse ,55,8910,Affoltern am Albis,Büro,-,295,165
68270,68270,29.01.2020,Haldenstrasse ,31,8306,Brüttisellen,Maisonette / Duplex,5.5,146,2490
68271,68271,18.02.2020,Herbergsstrasse ,11,9524,Zuzwil SG,Büro,-,185,120
68272,68272,11.12.2019,Im Geerig ,20,5507,Mellingen,Wohnung,4.5,150,2600
68275,68275,20.11.2019,Münstergasse ,18,8001,Zürich,Büro,-,64,2680
68276,68276,19.02.2020,Hofmatt ,34,6332,Hagendorn,Wohnung,6,300,3800
68278,68278,19.03.2020,Zürcherstrassse ,73,8800,Thalwil,Büro,1,11,200
68279,68279,20.09.2019,Kirchenweg ,5,8008,Zürich,Büro,2,24,1200
68280,68280,21.03.2020,Seestrasse ,84,8266,Steckborn,Wohnung,4.5,102,2000
68281,68281,21.03.2020,Seestrasse ,84,8266,Steckborn,Wohnung,3.5,108,1950
68282,68282,12.03.2020,Mühlegasse ,13,8302,Kloten,Wohnung,3.5,87,2120
68283,68283,20.03.2020,Thunstettenstrasse ,48,4900,Langenthal,Wohnung,2.5,50,997
68287,68287,14.02.2020,Flurweg ,14,3250,Lyss,Wohnung,4.5,110,1820
68294,68294,12.02.2020,Einsiedlerstrasse ,19,8820,Wädenswil,Ladenfläche,-,246,160
68295,68295,11.10.2019,Industriestrasse ,44,8400,Winterthur,Ladenfläche,-,435,200
68297,68297,21.02.2020,Brunnmattstrasse ,58,4528,Zuchwil,Wohnung,5.5,124,2025
68298,68298,23.01.2020,Hauptstrasse ,43,8232,Merishausen,Wohnung,3.5,67,1155
68299,68299,09.03.2020,Ulmenstrasse ,11,8636,Wald ZH,Wohnung,4.5,99,2050
68300,68300,10.02.2020,Rue/Place de l'Université ,6,1205,Genève,Büro,-,118,351
68305,68305,17.01.2020,Oerlikonerstrasse ,47,8057,Zürich,Gewerbe,5,153,3500
68306,68306,10.02.2020,In Busciurina ,3,6528,Camorino,Büro,-,114,2000
68307,68307,18.02.2020,Promenadenstrasse ,6,9403,Goldach,Wohnung,1.5,43,1185
68309,68309,14.02.2020,Bernstrasse Ost ,6,5034,Suhr,Gewerbe,-,100,800
68310,68310,18.11.2019,Weinmatten ,12,5632,Buttwil,Dachwohnung,4.5,140,2100
68312,68312,18.02.2020,Oberbönigenstrasse ,2,8840,Einsiedeln,Doppeleinfamilienhaus,6.5,320,4140
68313,68313,18.02.2020,Luzernerstrasse ,34,5630,Muri AG,Attikawohnung,4.5,109,3200
68314,68314,18.02.2020,Konradsweg ,30,8832,Wilen b. Wollerau,Wohnung,2.5,69,2490
68323,68323,02.11.2019,Strada Regina ,21,6929,Gravesano,Wohnung,3.5,100,1530
68324,68324,13.03.2020,Überlandstrasse ,231,8600,Dübendorf,Maisonette / Duplex,3.5,100,2150
68325,68325,18.02.2020,Gündelharterstrasse ,17,8507,Hörhausen,Wohnung,3.5,135,2350
68327,68327,18.02.2020,Rue de Vermont ,39,1202,Genève,Büro,-,290,9711
68329,68329,18.02.2020,Hintermettlen ,12,6318,Walchwil,Terrassenwohnung,5.5,162,4950
68330,68330,18.02.2020,Gewerbestrasse ,16,8132,Egg b. Zürich,Büro,4,326,6500
68331,68331,18.02.2020,Via Maggio ,51,6900,Lugano,Wohnung,4.5,90,2020
68334,68334,18.02.2020,Rue de Vermont ,39,1202,Genève,Büro,-,360,11922
68336,68336,18.02.2020,Moosstrasse ,3,3322,Urtenen-Schönbühl,Ladenfläche,-,390,5645
68337,68337,19.02.2020,Bahnhofstrasse ,2,6330,Cham,Möbliertes Wohnobjekt,1,15,1500
68340,68340,18.02.2020,Industriestrasse ,26,5036,Oberentfelden,Büro,-,70,1000
68342,68342,09.09.2019,Rte des Avouillons ,30,1196,Gland,Büro,-,433,220
68344,68344,18.02.2020,Piazza della Riscossa ,16,6900,Lugano,Wohnung,2.5,57,1200
68346,68346,18.02.2020,Weidstrasse ,31,8105,Watt,Maisonette / Duplex,4.5,125,2407
68349,68349,18.02.2020,Römerweg ,4,4624,Härkingen,Attikawohnung,4.5,119,2100
68351,68351,07.02.2020,Hochstrasse ,134,8330,Pfäffikon ZH,Ladenfläche,-,90,2030
68352,68352,18.02.2020,Breitistrasse ,17,8623,Wetzikon ZH,Lager,-,15,180
68353,68353,06.12.2019,Mattengasse ,15,8005,Zürich,Möbliertes Wohnobjekt,1.5,22,1550
68357,68357,18.02.2020,via Cantonale ,1,6900,Lugano,Büro,8,190,5100
68358,68358,18.03.2020,Zürcherstrasse ,34,8500,Frauenfeld,Büro,14,18,330
68359,68359,18.02.2020,Aeplistrasse ,3,9008,St. Gallen,Wohnung,4,72,1305
68362,68362,18.02.2020,Gallerstrasse ,33,9470,Buchs SG,Büro,-,200,135
68363,68363,23.01.2020,Ramlinsburgerstrasse ,2,4410,Liestal,Büro,2,72,1360
68364,68364,18.02.2020,Küttigerstrasse ,42,5000,Aarau,Büro,-,120,185
68367,68367,18.02.2020,Seestrasse ,59,8712,Stäfa,Einzelzimmer,1,18,824
68369,68369,18.02.2020,Murstrasse ,3,8193,Eglisau,Wohnung,4.5,116,2650
68371,68371,18.02.2020,Les Lovières ,3,2720,Tramelan,Wohnung,4.5,103,1600
68372,68372,18.02.2020,Via Casate ,13,6883,Novazzano,Wohnung,3.5,65,1100
68374,68374,14.01.2020,Höhenstrasse ,3,8733,Eschenbach SG,Wohnung,4.5,99,2440
68375,68375,18.02.2020,Klausen ,6,8754,Netstal,Wohnung,5.5,102,1400
68376,68376,18.02.2020,Dorfstrasse ,79,8954,Geroldswil,Maisonette / Duplex,4.5,132,2578
68377,68377,18.02.2020,Döttingerstrasse ,12,5301,Siggenthal Station,Gewerbe,-,194,115
68379,68379,18.02.2020,Via Madonna della Salute ,10,6900,Massagno,Möbliertes Wohnobjekt,2.5,49,1680
68382,68382,13.12.2019,Alte Bernstrasse ,4,4922,Bützberg,Lager,-,27,248
68383,68383,18.02.2020,Fuchsbüelstrasse ,12,9030,Abtwil SG,Wohnung,4.5,88,1680
68386,68386,18.02.2020,"Dornacherstrasse, ",28,4500,Solothurn,Büro,-,146,340
